Date,DZ,AO,AR,AU,AT,AZ,BH,BE,BO,BR,BN,BG,CA,CL,CO,CR,HR,CZ,DK,DO,EC,FI,FR,GA,DE,GR,HU,IN,IR,IE,JM,JP,KR,LT,MX,MA,NL,NZ,NI,NG,NO,OM,PG,PE,PH,PL,PT,QA,RO,RU,SA,SK,ZA,ES,SE,CH,TW,TH,TT,TN,TR,UA,AE,GB,US,UY,VE
2021-02-01T00:00:00Z,5.657762938230384,459.4102564102564,,27.48384224577764,39.60589432186372,36.548281463313636,3.6804120122426323,8.03165024066078,,12.846744462315872,13.844624389534427,36.75977224312389,53.241726472942155,15.339931197220938,,,8287.851306956352,66.76384690184852,36.06204519295496,,,46.57829497792071,82.30659132317257,,94.43842188034354,23.358870004651646,61.60063710120255,10.741912632727209,,9.62494353382422,,143.53128464006053,47.00308385720465,18.117649333224048,24.6150011567826,,19.970989644828812,56.35293341676861,25.672727272727272,11824.5,56.84742421150648,,62.78447648545862,36.9257500445728,22.04399888304973,119.42673392925627,22.859677793634614,,28.416478094726568,,58.99824638316528,53.898223559000094,66.27407253369672,29.330583585178964,34.117092876083426,7.474598635769027,40.979128352617565,24.48126787148865,,30.54544185587883,84.15742377742303,,,34.79431919809539,91.4764789647099,46.724029714973085,
2021-03-01T00:00:00Z,7.7595818815331015,389.6511627906977,,36.08047565890161,36.44042743607563,32.166666551644894,3.8673868181214073,6.675581504310896,,14.208854369383237,9.141851414235466,32.47300267008015,52.53986578010536,14.11670467048176,,,163.43873291858355,65.09811928367236,35.610658238907305,,,50.440004228438426,79.73634027699543,,100.11923027066112,21.90465456230337,58.06860148981471,10.799824066586922,,5.594039583940424,,143.95292775345118,47.03320764875984,14.591384642472427,23.358194101859176,,20.646131972721086,91.67942680780848,23.99320595626287,8458.0,60.03291652409772,,30.91672335386295,20.216881260922477,,141.2988129459344,23.168723621627816,,29.189781556310894,,54.849033319621554,50.04918564071308,54.744680429322365,30.25184647326964,25.10814756034299,6.336565073922729,39.257040092780336,26.582075318501897,,25.723401050731937,74.10277140515174,,,37.66168462615273,79.25403375684375,40.493882797324794,
2021-04-01T00:00:00Z,9.538745387453874,532.0,,33.2404532713299,36.47375304992492,15.292032503022039,4.246395279832567,6.308403065374468,,18.497439817186084,8.713651539394348,43.03949787373459,54.306945222616896,17.812498631951666,,,145.3030227852709,73.86548716757514,25.644939671675715,,,118.00595377929594,78.20595148944892,262.42857142857144,88.52218107982962,18.100871848667136,103.80147415393168,10.44780890320268,,5.966679074212839,,148.69573349037137,46.68660651141139,24.735367991156693,29.12507555688997,,21.466772589879817,20.996097128707458,23.5,7276.666666666667,62.76674807463125,,19.75,28.01822226076505,,98.55025360109974,17.538491015595426,,31.44694561089057,,58.42483660130719,61.047488111800305,50.07769927669383,28.011749697303028,26.558556735952408,7.1304179145504865,34.346442143571515,,,21.582754843570353,66.0130645526742,,,27.57514101479226,74.0386252557716,49.82473394646499,
2021-05-01T00:00:00Z,13.412547528517111,436.57142857142856,,28.94353786113486,37.4255721951383,19.609309370694522,4.609112263961309,6.907404436000545,,20.428534065201426,9.746909501665199,33.43136941874806,53.53389865309692,14.660500740853312,,,115.47803103068448,60.44152124060115,29.98150583760735,,,,76.97470197088954,286.57142857142856,90.4928810329097,20.008684156190338,88.58602872447352,11.641794477008213,,6.231864315622636,,171.93714326497076,45.058870354214946,9.596232773582601,27.49103709125371,,21.448765866424267,24.552104273114693,23.323787439393175,11593.0,52.19106811101641,,28.91460060490846,27.439682414416783,71.64176549920822,102.3804788357629,20.59969651158022,,31.128228325076083,,56.83340309753035,46.84314322353737,73.89307880306602,27.995822645770517,25.16044483587175,15.03089250440912,33.47080036542951,24.792757310865607,,31.65037083748114,64.72634365957036,,,31.059172650473716,70.82507210093141,43.03980418005143,
2021-06-01T00:00:00Z,10.509981851179674,339.12,,28.82413153468027,34.93149337660029,15.530726582652706,3.7966102979617027,6.652222406339364,,19.718331399209422,9.175259184947068,28.888889312181004,46.72090959053326,14.393742351863951,,,140.85193497971704,74.49335816696356,28.001781808706113,,,133.885838955716,67.79412556527548,,96.20687789750849,22.525955179004804,60.6290542736161,12.262108606788912,,10.819849892817542,,171.84570575489195,46.62272957541546,13.117239285586091,28.37982878557349,,22.222462136999457,19.834815293138938,19.261745459582066,3543.3333333333335,72.84273492736389,,5.276864473001819,21.15128742955374,21.566950941907777,87.72576795280078,23.763122304242522,,27.371600693310224,,56.35487906588824,57.488468774546334,64.86032584629766,30.57805231144383,24.33292131494826,,28.024111305237707,26.46824167557008,,35.080684257954154,63.27271226586415,,,27.536232899844634,66.05290817507348,33.70176777138481,
2021-07-01T00:00:00Z,11.063079777365491,387.4047619047619,,35.840007845629806,36.46026223928497,11.0753104208586,4.532365386368988,6.856681753372703,,17.910438143940016,9.898062327141632,18.703553876545325,45.57070309343135,14.654544070759222,,,109.49196614542815,59.24557535427031,26.70866126504739,,,52.62879194736134,62.37418204860088,177.4090909090909,90.07750511468343,19.544424289240716,62.23825580695559,11.690209199381817,,11.854383284271837,,158.43429213324615,42.734914290763214,14.759472912628604,30.5315638561143,,20.57816831566162,21.917498228250405,17.704479939011517,4046.0,71.0747843755925,,15.549727291261837,28.36516476371211,21.445402434096398,86.344893070144,23.039585434127925,,53.733341176774424,,54.98778998778999,52.61892092671854,56.70638724945394,26.249304533903974,22.809366635663302,6.088471667953973,29.89823094350028,,,19.374974635602662,63.5513382712673,,,26.455267696031598,66.87217860851736,42.72171599423066,
2021-08-01T00:00:00Z,17.060077519379846,477.8157894736842,,39.88401994600674,31.959506760013127,8.46416172321814,4.2912507443493775,6.161347282049875,,20.229538302934962,8.149200111011874,24.2187547816372,46.854257986965564,12.847147836182389,,,119.73281634847994,60.25069656306601,21.503907891056823,,,46.08900110729953,58.9328072015516,177.16666666666666,83.82952975906107,18.777609095092167,63.3139926043942,12.581249040696308,,10.49709831048097,,134.306921132507,39.24749786050899,13.016797313929995,30.014175870419077,,17.409109623684067,26.136664366428757,35.512828316442686,13923.5,48.81199764115443,,,18.991177564844605,20.860606601840544,83.12215306791414,25.62330747773632,,46.60164898947552,,52.82189607298691,51.88116647800478,44.59582209436469,26.15832772685988,20.499004220131674,3.54502802808864,33.46607914924255,26.668934327544303,,29.17644749488348,60.16449826870925,,,23.362599520438412,66.31228538725678,32.961156500020444,
2021-09-01T00:00:00Z,19.311015118790497,434.34285714285716,,41.66333412524617,33.37437577681108,7.227531344459134,3.412462813579142,6.342589124124155,,18.390325387860063,5.284824241787464,15.708423095559157,49.193698579206774,14.436618755882519,,,116.99992756109569,55.79117413715879,29.732500558213506,,,44.63393589473701,62.92056818709254,,86.49983565431131,15.969449642213354,61.00743786884004,11.477815455713573,,11.639747682660511,,134.54757708150547,40.17126603816096,12.798507003451947,24.41118999999229,,18.4846569403288,22.730650001812933,24.331741843499238,21275.0,55.67309760983069,,,32.06561588635207,17.583274800169036,83.03810186179393,22.86203239950832,,40.01553579316725,,54.83614457831325,49.95058961539506,39.62011645637323,23.325519847560358,18.48724517372517,1.7258018627902934,33.558094605905545,,,38.60297651269368,62.15562365913459,,,26.4014037799511,68.15478571928202,24.768744587595258,
2021-10-01T00:00:00Z,17.1924882629108,318.6808510638298,,44.083571667076235,35.532565217009044,15.499995507250656,2.8676235437330737,6.36625216900572,,15.712184842894004,7.923076332938756,2624.499508097838,53.12641240482925,13.912193188025448,,,101.09294055017115,59.11394894606097,24.00501295156399,,,46.60907876054783,64.95248357237551,,79.22501791241974,18.296392799844575,66.41750585826222,10.164195761104375,,7.853466620903705,,142.35362937630956,38.747321236952665,12.392940662292066,26.443146630317276,,19.634167863053815,28.172997914523894,19.8955651905653,7215.333333333333,58.09529068757914,,,28.86611172893854,25.06176561017182,84.75243330160825,105.40417080180117,,26.429249861653954,,52.39601685178093,56.72928163638802,38.13033408132419,27.098810761168835,22.57142580623932,3.52998784320433,44.755045515991334,24.972854304010617,,22.854041756618738,61.36917546747907,,,27.22962230969897,69.60460789034822,36.90479385274401,
2021-11-01T00:00:00Z,14.863865546218488,,,43.59443190064152,31.92612213876967,10.909093765830985,3.1677023220541964,5.468774647935735,,18.46382695973496,11.144565863787847,6209.576636150236,47.51555017021522,21.472080903282883,,,987.2666617988644,55.338980150234946,19.189873687228086,,,45.07151501003562,58.3712328937515,,78.26757011174959,15.545746492683467,61.26387862358234,10.114715243598594,,13.149524766289746,,138.3021956459519,37.19774339004964,12.080785197500946,26.170193713420964,,20.52534633477308,26.77974817920182,17.907528634712413,6540.333333333333,59.071298975614866,,,30.39987613988109,11.329092440460318,84.49004961104157,52.601046138579996,,34.35211852383335,,47.75541125541125,46.41031868975167,38.75278843643895,25.295754930045728,18.96168608136854,3.2212724726647406,39.94959933334865,,,35.18800433071518,63.45436218835511,,,22.5320567764698,65.98164950248382,29.033719059180562,
